subj_idx,rwd_prob,rwd_pen,response,rt,slxn_err,peak_V
8,0.85,1,1,0.129950050952956,16.6164832617286,28.8269173718415
8,0.85,1,1,0.0655541095461845,16.3363026354405,44.5521187948416
8,0.85,1,1,0.0977749731722272,17.9398152614485,38.1184605495997
8,0.85,1,1,0.0645828966047724,9.01991390252878,33.6030392272609
8,0.85,1,1,0.129306269652147,10.9254148972469,13.9020203613052
8,0.85,1,1,0.096851558581861,13.3215183896456,16.3483836621843
8,0.85,1,1,0.129014900365194,40.6678460291553,12.6466457888844
8,0.85,1,1,0.162544587229816,14.5705486139074,19.5025410549591
8,0.85,1,1,0.0972408689916451,21.8996310246969,23.9604702540895
8,0.85,1,1,0.128643783085035,24.7289332797269,4.45528361110241
8,0.85,1,1,0.130550992652285,27.5512672499848,47.7856515465285
8,0.85,1,1,0.0641652164094246,30.722566334378,16.0036116856117
8,0.85,1,1,0.160133188184738,23.7867312841707,3.8352887046715
8,0.85,1,1,0.161601350547791,23.9645663551127,35.2031584001946
8,0.85,1,1,0.122507917579651,22.7372007189991,0.963796857249836
8,0.85,1,1,0.130061483734327,15.8913227890148,22.9875644013773
8,0.85,1,1,0.12703594182093,15.578716523854,15.4156547054738
8,0.85,1,1,0.125866506861068,20.2512406273056,7.25992715604206
8,0.85,1,1,0.128529527468957,29.0191258532449,24.4828915024742
8,0.85,1,1,0.129050188184738,19.2915346205237,8.07957736829449
8,0.85,1,1,0.127299063270981,9.50242167796265,29.7358616374037
8,0.85,1,1,0.128776938184738,17.1957117426016,3.07909585128034
8,0.85,1,1,0.129327966673334,19.0907525669008,17.1423421504723
8,0.85,1,1,0.128009645392113,24.7459364968566,22.8461658790091
8,0.85,1,1,0.16088513441767,61.9617413469442,39.9281151372564
8,0.85,1,1,0.0968199319662661,7.87623647176561,8.75486530355012
8,0.85,1,1,0.128359324156729,32.3302836285278,23.1268639104111
8,0.85,1,1,0.126552741269648,6.49171990962019,18.8442500078832
8,0.85,1,1,0.128880271159044,20.7650072321182,29.5891600322118
8,0.85,1,1,0.15958971653158,34.0174520813533,8.65330907415679
8,0.85,1,1,0.128624467397054,16.6640169487112,3.10364455596268
8,0.85,1,1,0.1313922975934,39.9491997435372,6.17908777293407
8,0.85,1,1,0.0969780728103144,59.8247050797954,10.4500857470703
8,0.85,1,1,0.162439169382593,9.92183338065235,32.4340885710932
8,0.85,1,1,0.162967187715059,10.7951006219753,16.5723546322092
8,0.85,1,1,0.129069357129987,31.1050995141664,43.6847986797268
8,0.85,1,1,0.351862589313514,20.1645226240382,0.36963342715763
8,0.85,1,1,0.161641875526722,28.4544813037318,4.55191503798089
8,0.85,1,1,0.0647913285733576,7.78075406981043,2.20970426152963
8,0.85,1,1,0.128707381474086,7.26532562155128,13.7664769904226
8,0.85,1,1,0.129438706456543,30.6751516709421,19.5855943951606
8,0.85,1,1,0.0652284903007574,18.6939698943441,1.93793039393546
8,0.85,1,1,0.12954520311484,7.87069834021448,29.888957140885
8,0.85,1,1,0.0649425781059353,6.31587170821012,3.83722442981489
8,0.85,1,1,0.161919294073685,13.4231641851362,7.9960145221573
8,0.85,1,1,0.162196780718023,34.6903193356501,39.9108206894699
8,0.85,1,1,0.0958568706758772,31.635508338525,8.29399017500819
8,0.85,1,1,0.129026832906489,20.9454955362806,10.2783412262854
8,0.85,1,1,0.0642914107088452,17.5779447794702,8.94364957860823
8,0.85,1,1,0.0974591123523054,19.914828289901,36.5973004203616
8,0.85,1,1,0.163076679603877,54.4061887693285,8.971230670554
8,0.85,1,1,0.06448368533699,18.3775519151866,5.56191688403556
8,0.85,1,1,0.127286429093134,37.2792517159847,10.3121650532891
8,0.85,1,1,0.0958881254564921,23.1904469324075,23.0495178574847
8,0.85,1,1,0.309897752738953,18.9711774280233,0
8,0.85,1,1,0.161566467185194,39.1719249992773,6.87954006570044
8,0.85,1,1,0.126670405571354,25.2793225619728,21.0464442688973
8,0.85,1,1,0.130627919796258,10.6508605008725,10.2796175251912
8,0.85,1,1,0.228225971485749,27.1028024159093,16.2314149914688
8,0.7,2,1,0.0652647684319218,25.481626348136,39.8818874809096
8,0.7,2,1,0.0962150980535182,18.9854812986143,7.15911599961178
8,0.7,2,1,0.129848536105565,28.6110997449314,39.062367178004
8,0.7,2,1,0.163525525505059,21.1697711471787,0.456256404495598
8,0.7,2,1,0.129092292123159,16.9173844751156,9.10379562568536
8,0.7,2,1,0.128017560438232,6.28201479162978,15.027444062183
8,0.7,2,1,0.131969285937874,11.0536181501174,3.47130094530461
8,0.7,2,1,0.160893368756634,12.6321542264362,4.02749869741914
8,0.7,2,1,0.0971817407006484,9.59266129463592,4.17521552639823
8,0.7,2,1,0.130538068125393,17.7433459626769,16.8523034368794
8,0.7,2,1,0.0980426613370845,23.0884693681147,16.8379192822245
8,0.7,2,1,0.128506145853081,6.63308671615309,14.8135063008232
8,0.7,2,1,0.163068419145808,16.2878489388667,35.0073671669932
8,0.7,2,0,0.283496626760755,71.9882077921188,43.1229868928304
8,0.7,2,1,0.131219475273895,19.8300735252364,7.62125952377827
8,0.7,2,1,0.0648885504592539,22.788662706248,6.11754834051966
8,0.7,2,1,0.293859450704302,17.6724635004908,4.36838802096368
8,0.7,2,1,0.129188938812527,8.10915441551117,20.6754137168085
8,0.7,2,1,0.162503322913455,19.309632538095,19.6480560899409
8,0.7,2,1,0.159980990153949,15.4908162876979,7.50291093082494
8,0.7,2,1,0.161800896138183,8.28757586610127,28.5588569393531
8,0.7,2,1,0.159944799629135,6.58593724912684,13.9507408565412
8,0.7,2,1,0.12902500047634,8.70824152543248,13.6770482758021
8,0.7,2,1,0.161092250047368,14.8243364819643,20.4965028270145
8,0.7,2,1,0.226371926394104,22.0944807976741,5.90922554243233
8,0.7,2,1,0.129394422251946,18.0114425355601,13.6231559625259
8,0.7,2,1,0.126030322724518,17.8511787378029,8.61671602731885
8,0.7,2,1,0.12891602776923,45.0978401177244,16.3584094125814
8,0.7,2,1,0.129201742821074,14.8538209835633,13.7855069423596
8,0.7,2,1,0.161094323487282,22.0449625437308,14.0685064874609
8,0.7,2,1,0.127395148198868,15.5747795464609,27.8130345771455
8,0.7,2,1,0.126062188184738,23.6817170970445,12.4700405287681
8,0.7,2,1,0.129289215355748,25.5892944525263,59.7962621020334
8,0.7,2,1,0.128601718758938,22.1810275373992,25.8096505009258
8,0.7,2,1,0.160134600761962,18.6686156561243,14.6021533723077
8,0.7,2,1,0.164296598262378,16.1273464752307,17.856403372136
8,0.7,2,1,0.160228750652132,47.0693824767773,28.2386358896227
8,0.7,2,1,0.160509350547791,58.8086249771537,20.9054511902356
8,0.7,2,1,0.13087856430095,18.639833413924,20.8779586293044
8,0.7,2,1,0.129914051525351,30.0722418717438,28.3906309205323
8,0.7,2,1,0.0963939698381081,5.33294805122477,46.0479102222258
8,0.7,2,1,0.194769851329402,20.1222567279234,6.723968241985
8,0.7,2,1,0.12735231867981,22.0792660777002,9.08014170932803
8,0.7,2,1,0.158781245730704,36.3838841443483,3.93385436953551
8,0.7,2,1,0.161657196196193,13.6798342911621,3.97956110142234
8,0.7,2,1,0.128298454457948,37.0298615941583,13.1169330367886
8,0.7,2,1,0.130277625300675,15.4644494404761,5.23120958383265
8,0.7,2,1,0.16176522414786,16.9143910928472,0.870736268252678
8,0.7,2,1,0.162161435692399,29.1669756967783,36.4927294084961
8,0.7,2,0,0.160728376662095,60.7997421750422,2.6708690739158
8,0.7,2,1,0.163013090456052,9.29961225462391,4.96083046881688
8,0.7,2,1,0.127350753995085,10.4239813336884,10.1695865991199
8,0.7,2,1,0.195524550547791,47.93836842202,27.6952881887035
8,0.7,2,1,0.0960979289120732,24.5126259326709,23.6716469835253
8,0.7,2,1,0.13113861518424,27.9385870348135,1.88953265939943
8,0.7,2,1,0.2592706479829,10.1101616334725,3.69540695180566
8,0.7,2,1,0.258643938184738,14.6555161062093,9.86399327833246
8,0.7,2,1,0.162961030711687,17.7366372320763,11.7975738776955
8,0.7,2,1,0.162970807227617,33.9091235904447,4.48189839728691
8,0.7,2,1,0.161818381076373,19.1098586568928,3.24276044645887
8,0.7,2,1,0.126071056164212,37.0643907689623,13.9771555817119
8,0.7,2,1,0.16318139808592,33.5429620800963,13.6302802860459
8,0.7,2,1,0.0623803888010784,14.9578016987385,1.17430445383451
8,0.7,2,1,0.160896881421826,22.2963176957952,11.0192513580177
8,0.7,2,1,0.161177947571235,24.1617166096238,14.5756600735716
8,0.7,2,1,0.160675494623511,46.5995563404747,12.9972589613848
8,0.7,2,1,0.160290209094154,28.9635507912562,1.3306066246285
8,0.7,2,0,0.128747098182073,17.6882269505101,7.55634203404416
8,0.7,2,0,0.160820895822972,55.3918241696104,1.17895614740346
8,0.7,2,1,0.162550312989099,16.7610871348068,13.5827844251286
8,0.7,2,1,0.126814180110241,5.3201058809083,3.75510877770882
8,0.7,2,1,0.160861748517127,13.9820745358873,7.48384460632024
8,0.7,2,1,0.16200515324907,33.5263832815546,9.73470965301079
8,0.7,2,1,0.374748752738953,32.8248669499144,0
8,0.7,2,1,0.213738174000889,35.2607920367984,0
8,0.7,2,1,0.127870059467989,44.0260010762719,7.31820904907721
8,0.7,2,1,0.128527762426467,20.9057829765255,18.9003248173118
8,0.7,2,1,0.162450442100385,7.8138920345514,41.1252319201685
8,0.7,2,1,0.130219593618703,13.7045384855549,9.95007783603831
8,0.7,2,0,0.162224754743859,30.3354439544661,4.56071866052735
8,0.7,2,1,0.193832938184738,10.0034515105308,2.33277542272126
8,0.7,2,1,0.129169807340979,16.4204605568815,3.77502748676461
8,0.7,2,1,0.162202361618325,44.2149859889355,26.3761064974311
8,0.7,2,1,0.196008049908262,23.5196010381194,2.31378226815576
8,0.7,2,1,0.129058603638123,8.99611220558095,9.54276841777315
8,0.7,2,1,0.0957773946065893,8.30970586611333,17.6518132405601
8,0.7,2,1,0.19409032046,30.7173202963099,1.20008521189774
8,0.7,2,1,0.129133674552113,39.7002282379124,13.4398661715179
8,0.7,2,1,0.128149948479742,23.647142122106,6.57934879732632
8,0.7,2,1,0.130600682818838,16.8429050705593,38.2776896332087
8,0.7,2,1,0.128129632042664,19.9842147118331,29.5324193982679
8,0.7,2,1,0.127263235938577,26.1842016603712,1.29017153551538
8,0.7,2,1,0.129184668793687,67.9423846404069,69.6673568770193
8,0.7,2,1,0.0644678203087467,20.1153284625602,7.89438427714988
8,0.7,2,1,0.0624743647095091,28.4954966310554,12.6338386584143
8,0.7,2,1,0.0654862470936422,46.7850791977651,32.2972511360539
8,0.7,2,1,0.128817534063721,17.7000238426938,9.04228335228539
8,0.7,2,1,0.128619346575224,20.1004274940472,40.8481466616028
8,0.15,2,1,0.130955980412517,14.8500644254015,21.4735473066549
8,0.15,2,1,0.0955894129108429,7.5793922768063,31.396204990342
8,0.15,2,0,0.159403821452223,19.6391965774307,1.49406643514232
8,0.15,2,1,0.0977842832650735,17.9301843637386,19.5841216081201
8,0.15,2,1,0.159547938184738,13.9062454439174,0.949408718580788
8,0.15,2,1,0.129523225455714,37.3393014890509,10.3638568516647
8,0.15,2,0,0.0950229158948981,29.4228111014132,6.23240836844809
8,0.15,2,0,0.12827100672152,56.4661257116072,6.8821160178477
8,0.15,2,0,0.258774505241618,39.2608009344555,0.995563027110115
8,0.15,2,0,0.129369665978559,38.4775599701132,7.21865786745821
8,0.15,2,1,0.127049413442785,32.0788453008004,12.2018413521578
8,0.15,2,1,0.159630438184738,42.1055272993509,11.2588727574001
8,0.15,2,1,0.131721292675902,20.5723211001567,32.5701223501149
8,0.15,2,1,0.0634519061521437,71.7970658914548,10.0082303092718
8,0.15,2,0,0.163513114797788,82.3764164150475,27.3135536846913
8,0.15,2,0,0.0975418555579892,49.9946197270121,12.3988305864923
8,0.15,2,0,0.15926816257028,34.3484792558344,0.959934777368035
8,0.15,2,0,0.127133482741017,11.7920192507233,4.87461131780837
8,0.15,2,0,0.225025420893143,9.41567873708611,2.27089146093574
8,0.15,2,0,0.257179010028752,73.8451237158222,3.59614044733105
8,0.15,2,0,0.256929360303814,65.7878232617573,2.84842673522006
8,0.15,2,0,0.224484568775475,112.134166624399,1.35601348863493
8,0.15,2,0,0.162623749373016,54.5158597229265,6.39010950005475
8,0.15,2,0,0.161695528865891,49.4236475836513,10.6615244514438
8,0.15,2,0,0.0976891348258396,58.058877067924,13.9502742739049
8,0.15,2,0,0.127961473886699,29.4341782693993,3.85227227250266
8,0.15,2,0,0.128633286235991,6.88043290312836,5.43793247399496
8,0.15,2,0,0.0617565850779768,25.8800455900155,12.142529344493
8,0.15,2,0,0.0619554944315405,33.2205262525968,5.88106841101093
8,0.15,2,0,0.127364776513468,27.4407858447433,0.21148842519829
8,0.15,2,0,0.542360752738953,94.5979178961328,0
8,0.15,2,0,0.26889547119458,70.1782520957944,0
8,0.15,2,0,0.229008990236833,24.1208820284023,1.03276188366064
8,0.15,2,1,0.130578408779445,8.99584143165399,9.11983590705015
8,0.15,2,1,0.130039288692639,7.71311657644336,13.510038570009
8,0.15,2,1,0.359053304868337,20.1137598338866,23.021321212703
8,0.15,2,1,0.0969652502833399,16.8006935729124,14.0985210005066
8,0.15,2,1,0.130197800004209,11.1604426539291,11.683243325069
8,0.15,2,1,0.130022064351033,55.5649287596584,27.4703387560963
8,0.15,2,0,0.0650729980905883,24.9228037929974,3.48060202749968
8,0.15,2,0,0.128559808853119,47.2955371547316,8.47701159363593
8,0.15,2,0,0.159556534713398,37.619057751576,2.40043942224379
8,0.15,2,0,0.159519044923221,8.6544778535369,5.20429175934167
8,0.15,2,0,0.15634247941872,31.9891655301056,2.65021970654862
8,0.15,2,1,0.0638214233800415,68.6743728547834,7.80468279080443
8,0.15,2,0,0.127251762426467,62.743532540527,11.9118181806521
8,0.15,2,1,0.163238761606917,21.6231454312051,8.13735150143713
8,0.15,2,1,0.131341700817653,9.78721878520157,35.7906134728104
8,0.15,2,1,0.163024052241715,17.9647037228648,2.09314832507881
8,0.15,2,1,0.130438375532036,40.6062094725433,23.1089296108469
8,0.15,2,0,0.128871385215224,41.9666482719413,3.79017107936996
8,0.15,2,0,0.16112989019424,28.8255308578409,0.885219767116501
8,0.15,2,0,0.129544346220496,56.8749055983812,3.27859147841995
8,0.15,2,0,0.128257348313963,35.5537056782213,3.68344020389329
8,0.15,2,1,0.196382787463867,19.9145795601811,1.39205494405971
8,0.15,2,0,0.159843641899772,21.1058623917052,6.77934379484541
8,0.15,2,1,0.129478391780687,23.0299016698364,12.4302273683468
8,0.15,2,1,0.129134637985291,11.7196152411229,1.80828349549155
8,0.15,2,0,0.161211022191804,43.7098812003371,6.45162530292535
8,0.15,2,0,0.193698726336571,67.158545297397,6.19556934341976
8,0.15,2,0,0.129732588588201,65.5595029337892,6.65039680204146
8,0.15,2,1,0.162172992839235,58.0104151900254,3.49172468532872
8,0.15,2,0,0.129368768836467,21.3050670820171,1.96648514357901
8,0.15,2,0,0.22380301170316,28.4637150844843,0.961918764586595
8,0.15,2,0,0.163571748734516,73.0826952600313,10.5178653840599
8,0.15,2,0,0.22563037455819,38.1611791861159,0.455638057970242
8,0.15,2,0,0.162240644221064,20.5756852224696,3.69548134059091
8,0.15,2,0,0.160375150547791,47.9056751591871,11.9006281466981
8,0.15,2,0,0.129612269652147,15.5592058037122,1.65535670314994
8,0.15,2,0,0.158473454361287,38.2962791298476,4.14284826023595
8,0.15,2,0,0.0630692586828162,73.9629250583673,18.0195339476378
8,0.15,2,0,0.0650617551253221,22.3168489949607,6.25275596016136
8,0.15,2,0,0.160597303352356,51.0383419771058,7.02861037511237
8,0.15,2,0,0.256790418989468,16.735156096982,1.11949526797106
8,0.15,2,0,0.195599464607597,99.8198428269372,7.3462490277417
8,0.15,2,0,0.226730493820175,41.8458241375356,0.551031076691712
8,0.15,2,0,0.160728272492241,85.6704105123315,6.57596907455909
8,0.15,2,0,0.124502067397054,29.8426247657389,5.83472084812019
8,0.15,2,0,0.123615613158896,48.9592798469018,1.85491939352592
8,0.15,2,0,0.128635773248984,52.766128132079,6.23340630718162
8,0.15,2,0,0.224874047373203,54.6613609341243,4.50858583869238
8,0.15,2,0,0.229438072570978,60.4370412790851,5.07110745230953
8,0.15,2,1,0.413670752738953,74.2812418641981,0
8,0.15,2,1,0.160468274228341,38.6816938312956,9.81986594685233
8,0.15,2,0,0.192506826539424,80.4295860747638,8.33918975130554
8,0.15,2,0,0.222154105361681,27.4490603194992,1.73205071347644
8,0.15,2,1,0.163233665539897,24.4554456057493,5.44313741510199
8,0.15,2,0,0.161390809629104,12.5184264993712,2.56511763353714
8,0.15,2,0,0.191210764022827,51.2105485344948,1.6721105907346
8,0.15,2,0,0.193074585841423,30.3971876441105,2.78607421914795
8,0.15,2,1,0.161565800753252,2.91942537949732,7.49386065962924
8,0.15,2,0,0.162271232607298,33.2635661168603,7.75576357920854
8,0.15,2,1,0.129759878660913,16.4783437720302,9.37515123325102
8,0.15,2,0,0.194489179005749,43.5942061960783,10.0886259315534
8,0.15,2,0,2.08321775273895,76.4893609500996,0
8,0.15,2,0,0.160989515922362,49.0802694307663,5.75308954060333
8,0.15,2,1,0.349324775244213,84.7960788442916,2.09076386815924
8,0.15,2,0,0.314336439621592,7.22213696480804,0
8,0.3,1,0,0.128182514504766,28.4087870051988,8.67407910653396
8,0.3,1,1,0.16133224763264,43.5363486215322,22.506844422825
8,0.3,1,1,0.128240827114496,34.5706452566981,58.3214741805369
8,0.3,1,1,0.0969271411385536,60.986368962357,48.4552836935164
8,0.3,1,1,0.128124204354423,29.7657017395679,14.6254069801649
8,0.3,1,1,0.064819092795478,67.977476521231,41.8884609094939
8,0.3,1,1,0.129190154881639,29.6563179248254,2.30070121502177
8,0.3,1,1,0.128805792123159,21.3365899697608,9.20802394184136
8,0.3,1,1,0.0647732886722271,29.3821807645609,38.704039157232
8,0.3,1,1,0.13031320885586,25.8598984893625,15.5028476399664
8,0.3,1,1,0.158598336694786,31.3097463554058,11.0310038181616
8,0.3,1,1,0.127821857664562,14.8444142719314,8.80970045845438
8,0.3,1,1,0.160748321811858,56.4235881852874,6.06993601350306
8,0.3,1,1,0.225604830416939,69.7429341808444,8.84673333243427
8,0.3,1,1,0.128520760291082,44.3224272626417,2.75375724280025
8,0.3,1,1,0.22649829472497,40.400179056156,5.95207158977434
8,0.3,1,1,0.13070924468982,29.7292936137373,28.1351978520222
8,0.3,1,1,0.0970673160853774,11.4463447041795,16.7733170016215
8,0.3,1,1,0.128084565690678,31.5057299830752,18.3916721461852
8,0.3,1,1,0.125860882997401,27.562676978783,5.01631249433971
8,0.3,1,1,0.16189168118272,113.94326084613,8.39562345540732
8,0.3,1,0,0.16266517922356,108.534884170283,23.7728130692921
8,0.3,1,1,0.128925348302427,16.9718931452004,3.43310434284081
8,0.3,1,1,0.280207536821892,31.8123113545475,0.223612533088483
8,0.3,1,1,0.163370377942278,47.2251392501734,6.59007867763703
8,0.3,1,1,0.162298555715283,46.4310419523166,9.25302136164418
8,0.3,1,0,0.161725079712404,83.5335165986444,16.4636131147227
8,0.3,1,0,0.195175669588937,35.9831538274389,8.92225895320456
8,0.3,1,1,0.0977584623420925,37.869848602659,114.318271315172
8,0.3,1,1,0.12765147603995,40.3917918826015,65.4589709546321
8,0.3,1,1,0.127338032941555,41.5248792585194,24.9590404937852
8,0.3,1,0,0.157806597690695,53.3042136824499,5.74221192634018
8,0.3,1,0,0.157674935285366,75.3629313620797,10.9623608005343
8,0.3,1,0,0.193037723482608,65.7538069625172,4.39498438340548
8,0.3,1,1,0.159011427401549,79.8917833690873,3.55753714490231
8,0.3,1,0,0.129047012296582,80.1812948140299,19.7392345368632
8,0.3,1,0,0.192633993840433,63.650979162118,5.35098471888029
8,0.3,1,0,0.339839659250097,104.554969508075,0
8,0.3,1,0,0.261537351734669,31.8441624282743,5.64807669780087
8,0.3,1,0,0.195095005249355,15.7621341415229,9.95707100865225
8,0.3,1,0,0.162322527271798,92.53304585729,9.78343923630763
8,0.3,1,1,0.392746456577603,45.2476397580853,8.72971933576041
8,0.3,1,1,0.261588323685047,18.2077159335667,6.48803632448467
8,0.3,1,1,0.229132570682483,21.6993950747794,0.20205694063711
8,0.3,1,0,3.67207540379521,151.794953301032,0
8,0.3,1,1,0.194007000729185,40.5782532218568,18.3731815135009
8,0.3,1,1,0.16303918227253,55.2263452213688,18.801839526021
8,0.3,1,1,0.194226725439304,18.6960224506879,21.9983746950751
8,0.3,1,1,0.293937722098458,52.7821609406295,12.4901355520493
8,0.3,1,0,0.192933161301204,22.9883114195421,3.29097923289503
8,0.3,1,0,0.226202523609882,35.6424301445019,21.7736884190126
8,0.3,1,0,0.288551353393208,11.3332571023833,0.514563455982401
8,0.3,1,0,0.577523454128905,33.5565066218001,0
8,0.3,1,1,0.253318471877154,34.0806652312387,5.30534181228842
8,0.3,1,1,0.0645557146605158,43.7244281593259,17.7070356065299
8,0.3,1,0,0.162432564945779,79.4612432560368,21.8181025507416
8,0.3,1,0,0.160762859387282,88.4320540647925,15.679877536226
8,0.3,1,0,0.158299206115744,44.7237083622262,31.3508686129352
8,0.3,1,0,0.291816690594049,81.7985356011613,0.941343899679786
8,0.3,1,0,0.0970592107829499,91.9297966537339,3.05985540496016
8,0.3,1,0,0.159172671077035,21.4236865285887,10.1121848510803
8,0.3,1,0,0.159287827505008,67.0919046161391,1.77183126644459
8,0.3,1,1,0.255486447054126,73.4562741108303,6.74358054076199
8,0.3,1,1,0.0976200041835726,73.8532815249361,1.12102297049119
8,0.3,1,1,0.126247592283098,57.7794180929872,4.59829579176801
8,0.3,1,0,0.0118190432345467,90.0124226969779,0
8,0.3,1,0,0.191311677437277,32.9694184707657,4.08498713145225
8,0.3,1,0,0.126486387813292,81.8956832657846,17.3104142707001
8,0.3,1,0,0.226430212118194,23.983461270595,9.35472260823404
8,0.3,1,0,0.159786674562897,37.9502747673431,9.95017267278091
8,0.3,1,0,0.128543883900773,114.002487799697,10.2761588698735
8,0.3,1,0,0.156432955388889,25.1497779507688,15.6901347740071
8,0.3,1,0,0.474202591829037,69.5548523864438,0
8,0.3,1,0,0.291468352357029,82.2177839374871,5.63345553458236
8,0.3,1,0,1.45260874598648,140.290810764982,7.8295774439956
8,0.3,1,0,0.127542206590473,89.2443845516489,23.3551744262672
8,0.3,1,0,0.162636726811346,70.4163125373713,8.68399806739597
8,0.3,1,1,0.124960655891335,20.497427742935,11.2996200449525
8,0.3,1,1,0.163196658274914,83.9321282471814,9.62457329110203
8,0.3,1,1,0.22657439099592,60.4091103948675,13.740383467605
8,0.3,1,0,0.124426075146552,37.3591819545997,42.1384390125555
8,0.3,1,1,0.124827780979066,87.3830997769633,22.3091131407186
8,0.3,1,1,0.158520228112399,40.3377802694818,11.4702105798367
8,0.3,1,0,10.1118493844818,124.976016585191,0
8,0.3,1,1,0.190628764022827,64.2643018873611,3.70314024925826
8,0.3,1,0,0.158194441122351,90.4834410127872,4.47358255351677
8,0.3,1,0,4.05020056770172,203.179936771241,0
8,0.3,1,0,0.259951287777461,88.1555902055673,2.74794185382038
8,0.3,1,1,0.130646145004271,105.719275396424,0.0197582132876829
8,0.3,1,1,0.288709671575026,120.03709788267,1.48671619628621
8,0.3,1,1,0.126703302300139,41.4600815644162,27.438695079905
8,0.3,1,1,0.160142083985465,31.7829761140237,5.95715479602747
8,0.3,1,1,0.126205675158162,57.4584517581723,67.1789168012825
8,0.3,1,1,0.225659848096106,23.7119693657061,31.0261620063024
8,0.3,1,1,0.16119611474055,39.1315511421094,13.4947019019218
8,0.3,1,1,0.162022688184738,36.9171311427675,3.97175616863723
8,0.3,1,1,0.094950948644735,46.993791966735,36.8391897873051
8,0.3,1,1,0.188777559790219,33.7500237139427,5.24418575497522
8,0.7,1,1,0.0620110683382327,27.0718183133663,30.7067592485237
8,0.7,1,1,0.0637657936872862,20.5123685194169,4.13457406268364
8,0.7,1,0,0.22349640505101,23.3021715089534,0.261601564722681
8,0.7,1,0,0.222418250912984,22.304232913609,0.551142226689141
8,0.7,1,0,0.100572101826776,184.748416931001,0
8,0.7,1,0,0.160086111698618,29.5160959025626,6.98845050575694
8,0.7,1,1,0.159491763201467,58.8341438742765,5.23644932170347
8,0.7,1,1,0.0959828807920373,45.9669145122596,32.5666278995407
8,0.7,1,1,0.128256535438066,11.9704242850316,33.45753819514
8,0.7,1,1,0.126435526892411,61.946975886623,9.67934200320792
8,0.7,1,1,0.16141466607936,35.2936279357797,9.18788221512963
8,0.7,1,1,0.158628047730923,43.153892148862,7.61767135881165
8,0.7,1,1,0.225894669792914,64.1773867453121,2.90754726657617
8,0.7,1,1,0.158407641015634,27.2704204507134,4.733063861556
8,0.7,1,1,0.255246112825391,32.3827588741088,6.10896907995214
8,0.7,1,1,0.126335500608656,112.247216386328,21.4739157083948
8,0.7,1,0,0.617711718991079,41.0210539324556,3.09732325182667
8,0.7,1,0,0.00334944036501217,119.597331625587,0
8,0.7,1,1,0.261728471959645,85.4508935276196,2.63546030792698
8,0.7,1,1,0.159723456687927,17.6318756435746,1.69740680885145
8,0.7,1,1,0.159889145457619,49.9830260470047,18.2433958096546
8,0.7,1,1,0.124171357925415,21.9485525860845,5.84863833464504
8,0.7,1,1,0.0960866451693083,63.9276206324239,12.527246936662
8,0.7,1,1,0.0948341916598152,72.5255401948682,37.3455485699699
8,0.7,1,1,0.0624715492059774,12.5247130234861,66.1925334816235
8,0.7,1,0,0.0941357105003286,23.425303352889,25.9336325956406
8,0.7,1,0,0.161281119931194,111.877480029051,7.23893382249196
8,0.7,1,0,0.125351320316843,48.4226904831902,1.36078348773788
8,0.7,1,0,0.162439188184738,35.7526828051502,9.82897468063011
8,0.7,1,0,0.156362542986227,96.5213837400835,0.146355340235109
8,0.7,1,0,0.226767148598758,40.8852619410675,1.76774390971166
8,0.7,1,1,0.157522709094154,41.0190968614096,2.96570532553807
8,0.7,1,0,0.363507769619954,302.427742512784,0.0016319091789897
8,0.7,1,1,0.161245202596054,36.0445720363534,6.53660181783213
8,0.7,1,1,0.161460105676814,92.7541044731806,5.99116658792877
8,0.7,1,0,0.160283193593828,94.453701891917,8.41110793444351
8,0.7,1,1,0.12931645528628,27.8006647065702,3.42029643216083
8,0.7,1,1,1.58154553978591,127.513291200076,0
8,0.7,1,0,0.223385986647957,64.2795133885583,1.10471659005445
8,0.7,1,1,0.161210443724326,31.955387511638,2.19166593369416
8,0.7,1,0,0.0655373069132194,104.8636037203,0.0161820510896838
8,0.7,1,0,0.224500576920551,69.1908800683387,4.26036368194907
8,0.7,1,0,1.04191350858486,121.41398619377,0
8,0.7,1,1,0.160115117336968,76.0077449209726,7.93617497635135
8,0.7,1,0,0.241588249421333,101.917984617831,0
8,0.7,1,1,0.259052955492238,26.4305601320258,3.23816194365297
8,0.7,1,1,0.0951425171222764,66.6624518444214,141.800313231504
8,0.7,1,0,0.124812572295529,23.563941139266,4.58635102044728
8,0.7,1,0,0.0651748910480849,39.1989004835951,69.6909789577903
8,0.7,1,0,0.0595960903963331,69.8027414292283,0.0264871512872592
8,0.7,1,0,0.156978784965404,35.6996886455961,3.10062565964219
8,0.7,1,0,0.188092782277107,20.0310518765545,10.3090455109241
8,0.7,1,0,0.129974627889621,71.4773421005857,47.8484531154341
8,0.7,1,0,0.323784233815781,35.2720843366354,2.4754116379204
8,0.7,1,0,0.16284586058193,40.3743809729193,6.56409549135804
8,0.7,1,0,0.188742971554924,8.99605100695748,3.86715437960597
8,0.7,1,0,0.157885461247093,14.6522012410064,4.49486263747897
8,0.7,1,0,0.064226817168116,16.3842869753315,48.7372717577994
8,0.7,1,0,0.128860683044718,31.7129238000259,21.3977563445578
8,0.7,1,0,0.160928093108045,29.2202247576554,6.41805887439
8,0.7,1,0,0.192569037902137,20.084360080093,5.26276123748187
