,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_subj(1.0.0.15).7.0,0.633325471012,0.0337626111035,0.565109901367,0.611747241817,0.63446724277,0.657129628046,0.696439872112,0.00111116108136
z_subj(1.0.0.15).8.0,0.611122502373,0.0345309447072,0.547984406621,0.586404730846,0.611754871078,0.634347331554,0.680892178917,0.00112187691936
z_subj(1.0.0.15).9.0,0.38855846459,0.0352433614223,0.323825785254,0.364628342683,0.388398653281,0.410667023363,0.462160984153,0.00203382838269
z_subj(1.0.0.15).10.0,0.52452296866,0.0421745383611,0.445413689832,0.495558647654,0.522327127093,0.552806425447,0.612623911101,0.00250865147629
z_subj(1.0.0.15).12.0,0.444026255805,0.0365669212733,0.373609023972,0.419832504837,0.443412291447,0.467883179326,0.517969405314,0.00215264075728
z_subj(1.0.0.15).13.0,0.56957382372,0.0348349024495,0.5005669764,0.545931053522,0.57035308587,0.593937529618,0.634559572214,0.00119772344312
z_subj(1.0.0.15).14.0,0.534594678277,0.0346317539886,0.465587293838,0.509775063527,0.534847141407,0.558120210375,0.60130243338,0.00134756178516
z_subj(1.0.0.15).15.0,0.525919653543,0.038874845329,0.450512061161,0.498845930678,0.526125037054,0.552621600214,0.599870631244,0.00192639674912
z_subj(1.0.0.15).16.0,0.592295669993,0.0357768951321,0.520824239183,0.56836743138,0.592103324769,0.616536942699,0.662726097875,0.00140095892297
z_subj(1.0.0.15).17.0,0.595940470418,0.0370089483541,0.524160740685,0.570912666308,0.596461532946,0.621354293349,0.668739562932,0.00152416028377
z_subj(1.0.0.15).19.0,0.471901683447,0.0389899192234,0.402252867099,0.444966181782,0.469565404927,0.497082146281,0.557903735545,0.00261030431635
z_subj(1.0.0.15).20.0,0.56966868072,0.0354640680856,0.502461344464,0.54596344714,0.569370948785,0.593900014917,0.640650654248,0.00132068241595
z_subj(1.0.0.3).2.0,0.640451575428,0.0324492746733,0.575953774192,0.619199297122,0.640660310219,0.662955458613,0.702584673534,0.000927931376994
z_subj(1.0.0.3).3.0,0.49932757995,0.0348604330672,0.432881723179,0.475451287542,0.498897396382,0.521277049915,0.573928473892,0.00149070979433
z_subj(1.0.0.3).4.0,0.451285249928,0.0344112516807,0.383778768063,0.428650624642,0.45154251032,0.47416785116,0.52112151931,0.00127535349569
z_subj(1.0.0.3).5.0,0.558502494748,0.0400781150301,0.479234729788,0.532875671091,0.557786218684,0.584448926648,0.640782156126,0.00159277445041
z_subj(1.0.0.3).7.0,0.539123224495,0.0343563321231,0.47006243162,0.515599283147,0.539213179906,0.56271941947,0.605007943965,0.000910775659536
z_subj(1.0.0.3).8.0,0.607937872844,0.0313434733317,0.546524199268,0.586907381302,0.607132525556,0.629316518096,0.670962207822,0.000995019733511
z_subj(1.0.0.3).9.0,0.407736308494,0.0307404371174,0.350284111447,0.387066115033,0.406807252549,0.42862430478,0.470531286534,0.00133376689109
z_subj(1.0.0.3).10.0,0.456565903007,0.0355244801851,0.388861429731,0.431258541677,0.456414945884,0.480373848968,0.530844966787,0.00214771449951
z_subj(1.0.0.3).12.0,0.481580018815,0.0381950984127,0.409001392927,0.455587966746,0.481236211168,0.507051441452,0.558019038431,0.0020917133983
z_subj(1.0.0.3).13.0,0.411946454235,0.0298196603517,0.353731722102,0.391677528043,0.411378039419,0.432292109506,0.470898003405,0.00106857871463
z_subj(1.0.0.3).14.0,0.56472933146,0.0349049839316,0.49417033006,0.540689013432,0.564341547847,0.588391770589,0.633260395125,0.00111922536513
z_subj(1.0.0.3).15.0,0.512770809633,0.0430936617152,0.43592063121,0.483295258193,0.512188748848,0.540251130162,0.600955242096,0.00205209755666
z_subj(1.0.0.3).16.0,0.505097126678,0.0339585172126,0.438032460098,0.482558642976,0.505025202618,0.527061978354,0.572974314706,0.00102937323474
z_subj(1.0.0.3).17.0,0.4794297111,0.0350569770988,0.41448820784,0.455214919837,0.4779645226,0.501882497624,0.550905374758,0.0015490527086
z_subj(1.0.0.3).19.0,0.402412133929,0.0347208108877,0.33573086913,0.379112234111,0.401291372382,0.424677663937,0.474212499765,0.00212042694165
z_subj(1.0.0.3).20.0,0.54070121824,0.0344237056597,0.470820574607,0.517623121285,0.540768578418,0.564125302481,0.606089660648,0.00131330759238
z_subj(1.0.0.7).2.0,0.612366274974,0.0315247129186,0.54908144911,0.590937693053,0.612680462051,0.635508313282,0.670413216853,0.000997808912612
z_subj(1.0.0.7).3.0,0.459439443955,0.0371767864688,0.385778351896,0.434262223072,0.45996522851,0.485175534134,0.530101366774,0.00151684953973
z_subj(1.0.0.7).4.0,0.454353246946,0.0331744437281,0.388796291201,0.431709216668,0.454023806524,0.478639614691,0.515453681674,0.00116041519328
z_subj(1.0.0.7).5.0,0.513387466786,0.0315088792626,0.453157340287,0.490841244944,0.514044386565,0.534477340517,0.576012658501,0.00104389696752
z_subj(1.0.0.7).7.0,0.527054209968,0.0328058788993,0.464125441237,0.504632854769,0.526554858584,0.547732778704,0.592564348047,0.00103531781013
z_subj(1.0.0.7).8.0,0.568765035134,0.03121713609,0.504068201766,0.54858656686,0.56918247307,0.590223662573,0.629799760538,0.000925508840196
z_subj(1.0.0.7).9.0,0.398855095792,0.0286636439539,0.344572499955,0.379503585455,0.398655452722,0.4182212186,0.456244322181,0.00131056000982
z_subj(1.0.0.7).10.0,0.586239944339,0.0422243068125,0.503001511783,0.557343262563,0.585206639276,0.616746390414,0.670932467199,0.0021446443642
z_subj(1.0.0.7).12.0,0.408441714404,0.0337142662807,0.343099056064,0.386041835495,0.406960518773,0.430112200975,0.476903005578,0.00182686934805
z_subj(1.0.0.7).13.0,0.468750898257,0.0353733713989,0.401151080685,0.444575517946,0.468375395898,0.493385275388,0.536609081527,0.00124647010759
z_subj(1.0.0.7).14.0,0.587813437602,0.0314301272222,0.529439072778,0.565924995373,0.587504503974,0.609666202619,0.650323427425,0.00113081010673
z_subj(1.0.0.7).15.0,0.511540612704,0.0323408165748,0.447777225164,0.488722417774,0.511445045256,0.5331682232,0.57464355522,0.000841719685353
z_subj(1.0.0.7).16.0,0.582780101928,0.0357770637564,0.512699449984,0.5594310069,0.58363705552,0.607224412429,0.652656459663,0.00130855633211
z_subj(1.0.0.7).17.0,0.390565993617,0.0283992161698,0.336229499074,0.371111290509,0.389671522696,0.409577992286,0.447240174498,0.000854177516685
z_subj(1.0.0.7).19.0,0.467917547511,0.0397382453153,0.391655454959,0.441636128248,0.466559047334,0.494991568445,0.550050331134,0.00248776552477
z_subj(1.0.0.7).20.0,0.503198523869,0.0354261294452,0.430879359848,0.47942070498,0.504616978656,0.5268703252,0.570549346319,0.00131766042125
z_subj(1.0.0.85).2.0,0.58070102524,0.0344324828649,0.510939764823,0.558001377994,0.580113569844,0.603289345573,0.648375513726,0.00141696996462
z_subj(1.0.0.85).3.0,0.44167706947,0.0382862806492,0.369960228157,0.414475056597,0.441188468649,0.469414799966,0.517499440433,0.00174882250975
z_subj(1.0.0.85).4.0,0.347018135385,0.0351498113457,0.281012964133,0.322069685846,0.346844693289,0.371373828471,0.417496131863,0.00117468758822
z_subj(1.0.0.85).5.0,0.461986609356,0.0320778306887,0.399699837877,0.440017425558,0.461626864988,0.482978635145,0.526080796493,0.00133084094788
z_subj(1.0.0.85).7.0,0.406896232869,0.0361275550358,0.334224773546,0.38324354496,0.407423541775,0.431546648397,0.475943400777,0.00114718134563
z_subj(1.0.0.85).8.0,0.40533016402,0.0366793134206,0.33790405028,0.378891261577,0.404611247901,0.430142965187,0.476838188144,0.00137084407081
z_subj(1.0.0.85).9.0,0.460550968165,0.033182680335,0.394834051314,0.437759911107,0.460299750707,0.483840374313,0.524642144695,0.00101020297557
z_subj(1.0.0.85).10.0,0.31814346735,0.0365497659216,0.247198369113,0.293325254214,0.317427894955,0.342620275667,0.392667703771,0.00168417483484
z_subj(1.0.0.85).12.0,0.392802451378,0.0398896220697,0.315906982718,0.36535512382,0.393225003543,0.420801309686,0.471121867412,0.00197341122286
z_subj(1.0.0.85).13.0,0.457149214025,0.035415270233,0.386167226882,0.433349241568,0.457943995742,0.482022314725,0.524808037893,0.00118228631644
z_subj(1.0.0.85).14.0,0.39160776689,0.0369726815578,0.319681408815,0.366704772222,0.391004045348,0.417766115932,0.464042430289,0.00149345583088
z_subj(1.0.0.85).15.0,0.497453121935,0.0329322409536,0.431045027047,0.476049313781,0.49738963237,0.520569471669,0.559900075007,0.00106905475672
z_subj(1.0.0.85).16.0,0.551153560822,0.0341248304229,0.486908193793,0.526966567268,0.550232339637,0.574733174944,0.618531033603,0.00114626958359
z_subj(1.0.0.85).17.0,0.389539380974,0.0369616588187,0.319590617674,0.364068198877,0.388801616028,0.41502653174,0.462517029769,0.00157932408832
z_subj(1.0.0.85).19.0,0.404096498473,0.0414271716878,0.324018289809,0.375571540926,0.403653261653,0.432489857657,0.484511264598,0.00205967950761
z_subj(1.0.0.85).20.0,0.472705807563,0.0380785604747,0.395314058091,0.447781357272,0.473906262247,0.498668854416,0.543489084099,0.00163886512768
z_subj(2.0.0.15).2.0,0.664079101367,0.0345652220632,0.595431483261,0.641606930483,0.664489854335,0.687635355437,0.731099590968,0.00122267079331
z_subj(2.0.0.15).3.0,0.579247009581,0.0381925031003,0.504583983984,0.553246874201,0.579737305591,0.605675409301,0.652823368564,0.00166160780129
z_subj(2.0.0.15).4.0,0.527222725854,0.0328679771064,0.46481063225,0.504256895479,0.527243052061,0.549271309138,0.591571244223,0.00125005403828
z_subj(2.0.0.15).5.0,0.503546310346,0.0368055443435,0.431314191191,0.478119689348,0.502832084418,0.527864284937,0.580000236669,0.00186748699196
z_subj(2.0.0.15).7.0,0.54509273033,0.0314789703766,0.484800463856,0.525155670306,0.544531079457,0.566045144816,0.609029028353,0.00100893472623
z_subj(2.0.0.15).8.0,0.598294544291,0.0315127297403,0.53495002369,0.5770237768,0.598939801124,0.619971825969,0.659133770608,0.000960012640887
z_subj(2.0.0.15).9.0,0.47631023404,0.0339925499304,0.409544535563,0.453584172029,0.476067634551,0.498806765448,0.545666525881,0.00159782193747
z_subj(2.0.0.15).10.0,0.58306738099,0.0438909847927,0.501086402576,0.552747739927,0.581888266597,0.612747186177,0.671524053981,0.00240575101895
z_subj(2.0.0.15).12.0,0.442667711624,0.0356549185038,0.373581249089,0.417939782887,0.442054956563,0.466095406327,0.516153463459,0.00207454772511
z_subj(2.0.0.15).13.0,0.611359245978,0.0344653391406,0.541113518065,0.587537892572,0.612140520236,0.635029340393,0.678377499684,0.00115677925767
z_subj(2.0.0.15).14.0,0.614601638545,0.0356645136297,0.54448637213,0.591234882322,0.61511815784,0.638131475847,0.685762423303,0.00132846360102
z_subj(2.0.0.15).15.0,0.512360425875,0.0415996529821,0.43005624583,0.483649187022,0.513101651138,0.54083375119,0.592973897992,0.00228496770397
z_subj(2.0.0.15).16.0,0.625267520549,0.0335216381612,0.559857030892,0.603196555784,0.624771551087,0.647512122927,0.692301463344,0.00114072419185
z_subj(2.0.0.15).17.0,0.624653073843,0.0367307129917,0.552420417287,0.599615550158,0.625320149631,0.650677325133,0.694904550903,0.00130029653561
z_subj(2.0.0.15).19.0,0.661701886437,0.0459343155449,0.567672760489,0.630436790441,0.663847556725,0.69425922354,0.74771679136,0.00269181006933
z_subj(2.0.0.15).20.0,0.543913935788,0.0342124028065,0.476209512292,0.520932938678,0.544412977539,0.567021172915,0.608445048498,0.00105272432715
z_subj(2.0.0.3).2.0,0.532330453011,0.0336957024862,0.466681786045,0.50966911272,0.531889925165,0.554630951079,0.598844693683,0.000908106202773
z_subj(2.0.0.3).3.0,0.516077444971,0.0397102058862,0.439447483618,0.489416599589,0.515000499842,0.542055005514,0.595860481608,0.00169710401473
z_subj(2.0.0.3).4.0,0.572876089738,0.0324346682529,0.506892718668,0.551502151739,0.573241599584,0.595412519586,0.634143974062,0.000949415541609
z_subj(2.0.0.3).5.0,0.577215957744,0.035295530083,0.50959200525,0.553329841622,0.576513082144,0.600381282056,0.650178052984,0.00124462111469
z_subj(2.0.0.3).7.0,0.485379785665,0.0326643768006,0.419913436914,0.463479179331,0.485221090738,0.507522899796,0.549103056563,0.00101661088673
z_subj(2.0.0.3).8.0,0.554472359273,0.0330151125403,0.489723490073,0.532489324522,0.554754822403,0.576164352741,0.618958462731,0.000914691637886
z_subj(2.0.0.3).9.0,0.363277824846,0.0323306665157,0.304759604815,0.340607881182,0.361168096295,0.383668964575,0.429039206183,0.00190543855491
z_subj(2.0.0.3).10.0,0.491847163247,0.0374467661996,0.423036942993,0.466060038142,0.490690692536,0.516811545451,0.573573478566,0.00213864160304
z_subj(2.0.0.3).12.0,0.449958875473,0.0373081438667,0.379639166195,0.424464442595,0.449315176249,0.474469811972,0.527001230735,0.00223108653849
z_subj(2.0.0.3).13.0,0.510533825546,0.0356174887696,0.43865929415,0.486547550943,0.50963439927,0.534265978121,0.579807043235,0.00133607081671
z_subj(2.0.0.3).14.0,0.474255803982,0.0328920647106,0.411181745232,0.452146021774,0.47333294665,0.496973782401,0.541078074016,0.00138296491613
z_subj(2.0.0.3).15.0,0.547879432777,0.0335817917619,0.480762787758,0.525524205461,0.548277039103,0.570400961879,0.610256122053,0.00100368634286
z_subj(2.0.0.3).16.0,0.605579044147,0.0393791969248,0.529002913189,0.579220787935,0.605695156524,0.632544900349,0.679426162795,0.00155966361932
z_subj(2.0.0.3).17.0,0.496565041314,0.032636818984,0.433446233147,0.474628260737,0.495854941661,0.518983110256,0.562863516821,0.00114460745185
z_subj(2.0.0.3).19.0,0.427529308013,0.035607865213,0.36063858869,0.403387353898,0.426362585856,0.449837743823,0.505028636577,0.00209238084009
z_subj(2.0.0.3).20.0,0.443739906009,0.0291413926729,0.387200190432,0.42404268639,0.444031165489,0.463126211912,0.501042998933,0.00100221825671
z_subj(2.0.0.7).2.0,0.646876256197,0.0290021213292,0.587283844631,0.627446573702,0.647866213744,0.666955612392,0.703382645773,0.00110670957831
z_subj(2.0.0.7).3.0,0.38386085265,0.040306358729,0.302781991104,0.357625647437,0.384785347034,0.410080854712,0.464101661999,0.00170458811315
z_subj(2.0.0.7).4.0,0.55157497833,0.0329429345233,0.487915350402,0.529310341352,0.552246508487,0.573644752897,0.616374424677,0.00113284516525
z_subj(2.0.0.7).5.0,0.392792516903,0.0373275475475,0.320411553794,0.367924475594,0.392481241641,0.417698501325,0.4660064692,0.00154037679738
z_subj(2.0.0.7).7.0,0.417147625728,0.0350138668007,0.350128173293,0.392872668195,0.417372298435,0.440864573217,0.487314975056,0.0012067876468
z_subj(2.0.0.7).8.0,0.514811074967,0.0342815915516,0.447153519272,0.491473510065,0.514525974471,0.537970529727,0.581133445845,0.00119851839598
z_subj(2.0.0.7).9.0,0.556995318526,0.0333818660717,0.486735547736,0.535345683017,0.557536893192,0.580179760176,0.620442120909,0.00139746787281
z_subj(2.0.0.7).10.0,0.520510268363,0.037672450666,0.44337995811,0.49748357836,0.522470702278,0.546879452368,0.589824571323,0.00222160477044
z_subj(2.0.0.7).12.0,0.513024285711,0.040781328016,0.426680904953,0.486377983509,0.516028715557,0.541112032011,0.586752071441,0.0024587557398
z_subj(2.0.0.7).13.0,0.601948166022,0.0310624219857,0.538895300074,0.580478919907,0.603144296353,0.623719773686,0.658858216448,0.0010324287347
z_subj(2.0.0.7).14.0,0.491024604191,0.0344916355342,0.422496693304,0.466815143525,0.492510431872,0.513348799156,0.55771913421,0.00115009147074
z_subj(2.0.0.7).15.0,0.488258998209,0.0337668003138,0.422553781346,0.4647663752,0.488716862132,0.512333275369,0.554177613792,0.000974639588128
z_subj(2.0.0.7).16.0,0.47717429075,0.0329681503504,0.413893125872,0.454153671035,0.476175239062,0.499041145121,0.544532287673,0.00108699908803
z_subj(2.0.0.7).17.0,0.441966732134,0.0378834509834,0.366815901659,0.41700597976,0.442206294022,0.466871031873,0.518805135205,0.00115039060143
z_subj(2.0.0.7).19.0,0.433064831101,0.0468698692627,0.338566736265,0.402182924106,0.433947606856,0.464618363584,0.525622308398,0.00286738273552
z_subj(2.0.0.7).20.0,0.397907922041,0.0354978672221,0.329185097572,0.372942306884,0.398264841518,0.423671767943,0.465783780429,0.001339492811
z_subj(2.0.0.85).2.0,0.465653144136,0.0400733741153,0.388188209332,0.43695226635,0.466109268315,0.494062287927,0.541530251554,0.00199248606869
z_subj(2.0.0.85).3.0,0.460752900108,0.0396112249537,0.385204187069,0.433544766229,0.461387975367,0.487759708818,0.538741867071,0.001838848774
z_subj(2.0.0.85).4.0,0.35230980219,0.0365194679653,0.280055721665,0.327365705032,0.352054269169,0.376557623779,0.42375732446,0.00132804898534
z_subj(2.0.0.85).5.0,0.521765140588,0.0356493914474,0.451056065673,0.497765777664,0.522887298671,0.545743727099,0.592121293126,0.00186711510947
z_subj(2.0.0.85).7.0,0.453524086847,0.0374267621444,0.378688819827,0.427803179476,0.453747873161,0.478574345525,0.528138339744,0.00142271110862
z_subj(2.0.0.85).8.0,0.454277385768,0.0350294078427,0.387059469182,0.430047316388,0.45363274936,0.478511379341,0.522443159277,0.00117995591035
z_subj(2.0.0.85).9.0,0.55942756057,0.0356356305617,0.490097316878,0.535778925172,0.559234531539,0.583682596308,0.628415700842,0.00168861402467
z_subj(2.0.0.85).10.0,0.427642499196,0.0387941528453,0.353457938771,0.401619416373,0.428211323987,0.452096819144,0.508176618852,0.00193734069531
z_subj(2.0.0.85).12.0,0.532057535225,0.0369582999272,0.45724228934,0.506794109906,0.532939483136,0.557073169773,0.601752620036,0.00200188207217
z_subj(2.0.0.85).13.0,0.353324319175,0.0376863899931,0.279770893072,0.328705785036,0.352341875169,0.378271374672,0.429926754595,0.00160787888008
z_subj(2.0.0.85).14.0,0.356544478696,0.0369956735354,0.284908285707,0.332277839612,0.356180554497,0.381730774484,0.427775828965,0.00162990116474
z_subj(2.0.0.85).15.0,0.541500237531,0.0323019277343,0.478699559281,0.519140098163,0.541406660577,0.562908862444,0.606977271524,0.00119488230935
z_subj(2.0.0.85).16.0,0.474038263703,0.0329735684508,0.411915242009,0.450891163498,0.473873395298,0.496387948555,0.539278537635,0.00110821854498
z_subj(2.0.0.85).17.0,0.339122081262,0.034141196537,0.277388241743,0.31572783471,0.337524304992,0.361132752364,0.411968374356,0.00124290502395
z_subj(2.0.0.85).19.0,0.275856378949,0.0449756479003,0.19048442688,0.243790252564,0.275080609388,0.307147999029,0.362366934147,0.00315380672212
z_subj(2.0.0.85).20.0,0.405430179135,0.03792181435,0.332849778992,0.37997306489,0.404363305218,0.430520896934,0.478721667351,0.00163697523648
