,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_subj(0).493,0.587635697616,0.0215466585406,0.545084561147,0.573224213882,0.588073138609,0.602325252244,0.628645523103,0.000633240688657
z_subj(0).494,0.578653361966,0.0229733784829,0.533217761521,0.563440799569,0.578022245043,0.594212666215,0.62445854968,0.000833773945528
z_subj(1).374,0.563334103538,0.021342885085,0.522754161207,0.548475872801,0.563125495465,0.577224008418,0.605764066226,0.000672374241506
z_subj(1).474,0.582358949721,0.0238622108287,0.537098424432,0.566331678816,0.582208342382,0.599213947785,0.630379917093,0.000747681311726
z_subj(1).475,0.584153296476,0.0230267782782,0.539524536796,0.568834560336,0.583613647386,0.599940171266,0.627247254855,0.000799716178045
z_subj(1).476,0.537631093355,0.0219447782099,0.496287011385,0.522503542245,0.537428059359,0.552642265607,0.580799422518,0.000688215167355
z_subj(1).478,0.58034453723,0.0214811763723,0.539210523889,0.565947698407,0.58029618181,0.594073227141,0.625101193864,0.000655340559459
z_subj(1).479,0.579882713832,0.0232261460583,0.533332431311,0.564724764564,0.579987867891,0.594900558657,0.625914690038,0.000782011488396
z_subj(1).480,0.574348220316,0.0253917504933,0.525441773451,0.557552211861,0.574453419306,0.591559533424,0.624597298072,0.00101057485576
z_subj(1).481,0.531880009477,0.0232618694714,0.488117660206,0.514911061443,0.531879499667,0.54796309477,0.576458644824,0.00072764176858
z_subj(1).482,0.521761750661,0.0217979563703,0.479425058286,0.507082259193,0.522390699573,0.536880589334,0.562712002755,0.000865970031396
z_subj(1).483,0.561683066645,0.0241498363157,0.514842504798,0.54506448378,0.561503778775,0.578517174625,0.607531143554,0.00101502563882
z_subj(1).484,0.565406983641,0.0220910088835,0.52374761023,0.550339652579,0.565541381309,0.580943287601,0.607558542332,0.000698634852828
z_subj(1).485,0.558268819362,0.0223403995089,0.51339628528,0.54467134329,0.558413467742,0.572557588363,0.600257256982,0.000728189626611
z_subj(1).486,0.539684990931,0.0216343579769,0.495927284801,0.525571549596,0.539470996372,0.554634735621,0.582229396835,0.00072832893924
z_subj(1).487,0.552099652895,0.0222995896872,0.507068912348,0.537265722195,0.552840238364,0.567151139952,0.595751216433,0.000803876588033
z_subj(1).488,0.519208152948,0.02254636015,0.475070671575,0.503455086967,0.519529438731,0.534136407128,0.564528643438,0.00083631385515
z_subj(1).489,0.554819577514,0.0206808855991,0.511658914946,0.541680565075,0.554447752406,0.569199004823,0.594136630798,0.000553012327446
z_subj(1).492,0.565799795258,0.0214864755901,0.523492999303,0.550824703965,0.565773924053,0.580764414511,0.606788146854,0.000654602726264
z_subj(1).493,0.520710605898,0.0215588519857,0.478606749438,0.506312417966,0.520602450391,0.535047792992,0.563934307715,0.000855334370373
z_subj(1).494,0.591475886648,0.0227833711684,0.546700886689,0.57622074481,0.591386550328,0.606491858765,0.636113541186,0.000869366377654
z_subj(2).374,0.527040503146,0.0207831853254,0.485388445208,0.512780913327,0.527173079265,0.541253471715,0.567391197491,0.000601222566548
z_subj(2).474,0.516393738781,0.0228809999027,0.470015068671,0.500988853495,0.516771858494,0.532336975858,0.55974027501,0.000780178089031
z_subj(2).475,0.543124419802,0.0221608187948,0.499393426501,0.528271693978,0.542791395981,0.557927697479,0.586254940479,0.000748451963821
z_subj(2).476,0.522358555132,0.0224862785609,0.477537172278,0.507148045371,0.522145191535,0.536919569805,0.567624012332,0.000816340220213
z_subj(2).478,0.513488096167,0.022472904523,0.468652979884,0.498990123471,0.513720200885,0.528266013034,0.557679202789,0.000758137374636
z_subj(2).479,0.529032644199,0.021885654733,0.486840839538,0.514759896912,0.528559045926,0.543572929718,0.573539368717,0.000715501933413
z_subj(2).480,0.539880389483,0.0227979530839,0.495064985102,0.5251995375,0.539629269843,0.5548335151,0.585996953329,0.000764456632688
z_subj(2).481,0.539003424538,0.0213047713536,0.49820118406,0.525348087358,0.538811595479,0.552683507656,0.582827528417,0.0006709811876
z_subj(2).482,0.520832071286,0.0231120598323,0.475630494951,0.505413426861,0.520917238427,0.535175588557,0.566763514212,0.000801642859071
z_subj(2).483,0.523595153449,0.0226166080078,0.479204399508,0.509138627707,0.523704959532,0.538752676407,0.568481937811,0.000793604687561
z_subj(2).484,0.589909926027,0.0217969186065,0.546767080727,0.575337731988,0.590471270629,0.604876993681,0.633787865508,0.000843722521015
z_subj(2).485,0.517825913644,0.0214192562512,0.474293028332,0.503727241227,0.517837734015,0.532074881688,0.560403129383,0.000682827622604
z_subj(2).486,0.521729052853,0.021525632696,0.479431077418,0.507343041871,0.520994434028,0.535959592871,0.564460875524,0.000713054757148
z_subj(2).487,0.492868587528,0.0208957141243,0.452909836877,0.478745510792,0.492950507772,0.506870701341,0.533775392934,0.000625844213504
z_subj(2).488,0.525243374587,0.0215264704077,0.481883126066,0.510438108304,0.525500089353,0.539521524576,0.567575359653,0.000633149263012
z_subj(2).489,0.456567450733,0.0212964672432,0.415312139355,0.442476440284,0.456787830764,0.471222771013,0.497539945528,0.00078815135549
z_subj(2).492,0.525427460926,0.0214967290339,0.483241060011,0.510251965582,0.525089808449,0.541116081502,0.56660021291,0.000612478354766
z_subj(2).493,0.492699255224,0.0231342958497,0.447652460435,0.475681993452,0.493708646298,0.508654152692,0.537129215889,0.000804162862767
z_subj(2).494,0.557552432943,0.021583916699,0.515342732982,0.542900440163,0.557462357424,0.572019336237,0.599142276816,0.000653530160576
z_subj(3).374,0.523711758036,0.0203352051025,0.484952292734,0.509464661679,0.52364069425,0.537517096897,0.564095531164,0.000582199386119
z_subj(3).474,0.531155679213,0.0215645936492,0.489172293709,0.516549058717,0.531347086979,0.545122749441,0.573879899095,0.000723546691352
z_subj(3).475,0.507859188975,0.0212719700736,0.464880374077,0.493373684206,0.508930322671,0.522222062331,0.548267847673,0.000728468143182
z_subj(3).476,0.51808926466,0.0243155971299,0.471155692344,0.50145496826,0.518677924508,0.534609360746,0.563831384546,0.00101554114855
z_subj(3).478,0.484177310599,0.0253024185383,0.435100580866,0.467211318777,0.483839618043,0.501754738431,0.532794042726,0.000850734882144
z_subj(3).479,0.582935796324,0.0204644115078,0.544799181255,0.569184462236,0.582140872337,0.59615948853,0.626065644703,0.000687675907593
z_subj(3).480,0.505050513387,0.0235516083437,0.456946957285,0.489849141552,0.50500668207,0.520962350746,0.549527487145,0.000793742230994
z_subj(3).481,0.497612264158,0.0224537089051,0.451508924965,0.483052406848,0.498356135368,0.513065703888,0.541296769733,0.000723080603936
z_subj(3).482,0.526462014896,0.0215956361763,0.483119025539,0.512289188937,0.526815052314,0.541560566296,0.565716551092,0.000675440063051
z_subj(3).483,0.506014867494,0.0227817190763,0.460611902036,0.491073010678,0.506413414781,0.521311640412,0.550237696913,0.000860051265662
z_subj(3).484,0.521672750397,0.0211538588632,0.479891926808,0.507163838666,0.52260796238,0.535834392766,0.562951907485,0.000622758394617
z_subj(3).485,0.485690213227,0.0224615975581,0.441602741582,0.470694672619,0.485208483557,0.500387191917,0.531349571456,0.000748851508505
z_subj(3).486,0.542737387744,0.0219365448669,0.499677576086,0.527913939331,0.542635093372,0.558195416131,0.584735347857,0.000816796790471
z_subj(3).487,0.495060218733,0.0230740405843,0.450370340221,0.479148947459,0.495167897249,0.510270457467,0.541031737614,0.000777319357719
z_subj(3).488,0.472006097772,0.0210180187638,0.429332954982,0.458204358351,0.47230334936,0.486154293402,0.513033044981,0.000680340273363
z_subj(3).489,0.527457978934,0.0212472804915,0.487018706876,0.511917761761,0.527829799788,0.541519093558,0.570694997584,0.000715086622073
z_subj(3).492,0.499295854536,0.0221323856053,0.455814764479,0.483649801691,0.49984653729,0.514205951683,0.541778767495,0.000699331159888
z_subj(3).493,0.528707121887,0.0204577137593,0.487902587318,0.514799890058,0.529164869089,0.5423575037,0.568761160223,0.000616326009037
z_subj(3).494,0.537465148677,0.0217414672398,0.49779303493,0.522870649745,0.53713512349,0.551526288924,0.580954891198,0.000726428047384
